https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1574380800,2019-11-22 00:00:00,BTC/USD,7612.23,7714.70,6785.00,7285.85,20120.14646602,146592369.1294518
1574294400,2019-11-21 00:00:00,BTC/USD,8085.54,8116.92,7394.09,7611.51,9374.99957046,71357902.980552
1574208000,2019-11-20 00:00:00,BTC/USD,8124.08,8231.04,8027.28,8088.44,2996.00619203,24233016.32386313
1574121600,2019-11-19 00:00:00,BTC/USD,8176.90,8197.77,7989.15,8121.63,4412.39464174,35835836.69419484
1574035200,2019-11-18 00:00:00,BTC/USD,8499.53,8508.40,8010.70,8170.65,4825.65562506,39428743.13289648
1573948800,2019-11-17 00:00:00,BTC/USD,8485.61,8631.60,8375.00,8499.31,2074.00770126,17627634.39539613
1573862400,2019-11-16 00:00:00,BTC/USD,8459.38,8539.53,8423.00,8484.63,1180.57339029,10016728.404456241
1573776000,2019-11-15 00:00:00,BTC/USD,8632.07,8799.03,8363.00,8463.49,5213.70141434,44126109.78325245
1573689600,2019-11-14 00:00:00,BTC/USD,8765.53,8791.78,8555.00,8636.90,3412.80581524,29476062.545646355
1573603200,2019-11-13 00:00:00,BTC/USD,8817.00,8839.46,8700.00,8755.24,3185.82098874,27892627.353455994
1573516800,2019-11-12 00:00:00,BTC/USD,8720.36,8872.47,8549.00,8813.91,4721.90610684,41618455.45413814
1573430400,2019-11-11 00:00:00,BTC/USD,9029.88,9075.32,8593.00,8720.36,6392.97505953,55749043.99012303
1573344000,2019-11-10 00:00:00,BTC/USD,8806.85,9142.33,8750.85,9024.49,2663.27825012,24034727.935425438
1573257600,2019-11-09 00:00:00,BTC/USD,8760.38,8876.94,8720.00,8812.21,2271.51792167,20017092.944519587
1573171200,2019-11-08 00:00:00,BTC/USD,9209.30,9253.39,8661.00,8767.37,9699.74677043,85041268.84266487
1573084800,2019-11-07 00:00:00,BTC/USD,9346.02,9373.48,9080.00,9199.36,3975.97661681,36576440.24961724
1572998400,2019-11-06 00:00:00,BTC/USD,9319.10,9448.19,9254.68,9344.78,4670.23465673,43642315.415517375
1572912000,2019-11-05 00:00:00,BTC/USD,9410.76,9485.00,9165.20,9320.14,4979.57899177,46410373.34435525
1572825600,2019-11-04 00:00:00,BTC/USD,9207.00,9586.50,9122.33,9410.76,4962.44231548,46700353.64482656
1572739200,2019-11-03 00:00:00,BTC/USD,9304.75,9384.32,9067.00,9207.00,2539.21833111,23378583.17452977
1572652800,2019-11-02 00:00:00,BTC/USD,9250.70,9396.91,9201.19,9304.75,2701.13696278,25133404.154427204
1572566400,2019-11-01 00:00:00,BTC/USD,9158.08,9303.53,9054.60,9250.45,6640.55238456,61428097.80575306
1572480000,2019-10-31 00:00:00,BTC/USD,9169.55,9438.61,8961.53,9150.07,10113.15940929,92536116.51616214
1572393600,2019-10-30 00:00:00,BTC/USD,9426.94,9437.06,8985.25,9159.94,8814.43804818,80739723.65504591
1572307200,2019-10-29 00:00:00,BTC/USD,9216.39,9573.35,9051.48,9426.94,9059.61157854,85404414.77420187
1572220800,2019-10-28 00:00:00,BTC/USD,9547.32,9950.00,9177.84,9216.44,14722.01859796,135684601.08698246
1572134400,2019-10-27 00:00:00,BTC/USD,9262.72,9819.92,9092.66,9557.08,17783.02515594,169953794.05733103
1572048000,2019-10-26 00:00:00,BTC/USD,8677.09,10350.00,8642.46,9252.75,38751.80025476,358560719.8072306
1571961600,2019-10-25 00:00:00,BTC/USD,7427.00,8784.29,7393.14,8662.66,19113.79549622,165576311.69328514
1571875200,2019-10-24 00:00:00,BTC/USD,7470.77,7512.00,7356.00,7435.00,4997.42309350,37155840.7001725
1571788800,2019-10-23 00:00:00,BTC/USD,8021.57,8052.04,7293.55,7470.77,13306.18266092,99407430.23772131
1571702400,2019-10-22 00:00:00,BTC/USD,8206.53,8314.77,7989.15,8025.90,5678.93483059,45578563.056832284
1571616000,2019-10-21 00:00:00,BTC/USD,8236.49,8352.00,8156.00,8213.65,4919.73416831,40408974.551539436
1571529600,2019-10-20 00:00:00,BTC/USD,7965.39,8314.77,7874.68,8235.74,6358.92499072,52370452.903072335
1571443200,2019-10-19 00:00:00,BTC/USD,7950.48,8096.76,7875.00,7960.49,3461.12529207,27552253.27627031
1571356800,2019-10-18 00:00:00,BTC/USD,8069.26,8120.77,7811.62,7955.08,5611.09353737,44636697.97726134
1571270400,2019-10-17 00:00:00,BTC/USD,7995.73,8130.71,7936.71,8073.32,5395.88599206,43562714.297417834
1571184000,2019-10-16 00:00:00,BTC/USD,8162.45,8179.10,7912.66,7995.89,8644.40011646,69119672.44720134
1571097600,2019-10-15 00:00:00,BTC/USD,8353.33,8420.85,8086.00,8155.13,5044.66127938,41139868.539310224
1571011200,2019-10-14 00:00:00,BTC/USD,8278.39,8416.67,8215.41,8362.99,4294.60738920,35915758.64980571
1570924800,2019-10-13 00:00:00,BTC/USD,8303.43,8474.48,8132.91,8282.96,4445.28381368,36820108.01735889
1570838400,2019-10-12 00:00:00,BTC/USD,8265.16,8427.76,8254.68,8303.43,1828.83312447,15185587.830717932
1570752000,2019-10-11 00:00:00,BTC/USD,8589.08,8820.00,8222.88,8265.55,7824.58718752,64674516.62780593
1570665600,2019-10-10 00:00:00,BTC/USD,8586.57,8666.84,8450.61,8582.11,7435.43199033,63811695.238531
1570579200,2019-10-09 00:00:00,BTC/USD,8185.85,8707.80,8110.00,8586.34,11634.19484623,99895152.5759785
1570492800,2019-10-08 00:00:00,BTC/USD,8211.04,8344.12,8109.74,8178.54,3577.72287319,29260549.627299342
1570406400,2019-10-07 00:00:00,BTC/USD,7863.75,8313.70,7763.54,8205.53,9363.32718459,76831062.11296879
1570320000,2019-10-06 00:00:00,BTC/USD,8150.73,8176.46,7772.71,7854.12,6454.53572694,50694698.14367399
1570233600,2019-10-05 00:00:00,BTC/USD,8157.89,8195.00,8016.26,8145.17,4445.10406787,36206128.30049269
1570147200,2019-10-04 00:00:00,BTC/USD,8243.39,8244.93,7986.65,8152.07,6278.78141904,51185065.64271341
1570060800,2019-10-03 00:00:00,BTC/USD,8377.68,8419.23,8029.14,8239.92,8701.12039607,71696535.97398512
1569974400,2019-10-02 00:00:00,BTC/USD,8326.41,8393.39,8170.91,8373.42,4952.53411520,41469648.21089798
1569888000,2019-10-01 00:00:00,BTC/USD,8304.47,8531.25,8195.42,8319.01,10224.59198253,85058482.9485869
1569801600,2019-09-30 00:00:00,BTC/USD,8060.13,8368.50,7714.70,8298.45,9518.99210777,78992880.05672397
1569715200,2019-09-29 00:00:00,BTC/USD,8218.07,8244.07,7902.66,8047.60,5366.57071770,43188014.50776252
1569628800,2019-09-28 00:00:00,BTC/USD,8199.96,8356.40,8009.84,8218.07,6315.48953894,51901135.11527664
1569542400,2019-09-27 00:00:00,BTC/USD,8055.25,8294.04,7866.00,8187.72,10165.85293694,83235157.40884238
1569456000,2019-09-26 00:00:00,BTC/USD,8443.44,8467.89,7733.99,8055.03,16662.32021152,134215489.17339994
1569369600,2019-09-25 00:00:00,BTC/USD,8536.71,8746.83,8216.00,8432.16,17435.86789130,147022027.7983042
1569283200,2019-09-24 00:00:00,BTC/USD,9685.69,9782.00,7998.00,8536.82,28154.41355726,240349160.7438883
1569196800,2019-09-23 00:00:00,BTC/USD,10022.38,10048.06,9606.00,9682.19,5447.96313246,52748214.161472894
1569110400,2019-09-22 00:00:00,BTC/USD,9973.00,10093.24,9842.35,10020.58,3213.95409570,32205684.132289506
1569024000,2019-09-21 00:00:00,BTC/USD,10169.02,10180.43,9913.35,9985.28,4148.89981496,41427926.34432379
1568937600,2019-09-20 00:00:00,BTC/USD,10284.72,10308.04,10055.00,10169.02,4463.38202069,45388221.03603703
1568851200,2019-09-19 00:00:00,BTC/USD,10161.59,10380.07,9600.00,10271.53,7455.91141166,76583617.74220805
1568764800,2019-09-18 00:00:00,BTC/USD,10182.96,10263.65,10080.00,10152.09,3952.00683587,40121129.07836747
1568678400,2019-09-17 00:00:00,BTC/USD,10257.20,10280.53,10130.59,10195.73,5078.59865576,51780020.6724919
1568592000,2019-09-16 00:00:00,BTC/USD,10320.36,10378.07,10060.95,10269.98,5496.03749388,56444195.141397715
1568505600,2019-09-15 00:00:00,BTC/USD,10362.52,10383.20,10258.49,10305.74,2297.72276878,23679733.4471268
1568419200,2019-09-14 00:00:00,BTC/USD,10365.81,10441.47,10217.01,10355.37,2656.15453049,27505462.940400235
1568332800,2019-09-13 00:00:00,BTC/USD,10423.99,10458.13,10153.87,10368.65,3755.41742244,38938608.8571825
1568246400,2019-09-12 00:00:00,BTC/USD,10163.81,10465.00,10027.52,10420.34,4719.04668642,49174070.94836978
1568160000,2019-09-11 00:00:00,BTC/USD,10093.39,10243.01,9855.11,10154.46,4614.34849343,46856217.2025952
1568073600,2019-09-10 00:00:00,BTC/USD,10317.62,10390.09,9910.00,10096.00,4658.92141056,47036470.561013766
1567987200,2019-09-09 00:00:00,BTC/USD,10387.33,10542.93,10060.00,10307.45,6059.76274364,62460701.491932124
1567900800,2019-09-08 00:00:00,BTC/USD,10497.57,10594.88,10229.49,10400.18,3130.86103548,32561518.323978387
1567814400,2019-09-07 00:00:00,BTC/USD,10309.04,10580.00,10297.58,10484.39,3148.50895336,33010195.785518046
1567728000,2019-09-06 00:00:00,BTC/USD,10573.04,10949.00,10204.18,10311.09,10701.50994422,110344232.17074741
1567641600,2019-09-05 00:00:00,BTC/USD,10586.26,10664.13,10461.97,10573.66,4555.62463429,48169625.970606804
1567555200,2019-09-04 00:00:00,BTC/USD,10617.72,10834.15,10378.70,10586.26,10088.72363010,106801851.41638242
1567468800,2019-09-03 00:00:00,BTC/USD,10384.07,10783.00,10286.00,10617.61,11443.53849727,121503028.78399892
1567382400,2019-09-02 00:00:00,BTC/USD,9767.56,10471.00,9753.24,10384.48,6144.79883515,63810540.60763847
1567296000,2019-09-01 00:00:00,BTC/USD,9593.50,9832.00,9538.75,9767.53,1799.36720121,17575373.11883471
1567209600,2019-08-31 00:00:00,BTC/USD,9569.30,9682.73,9443.19,9594.15,1572.15542709,15083494.990815524
1567123200,2019-08-30 00:00:00,BTC/USD,9490.56,9700.00,9350.10,9579.75,5317.30970010,50938497.59953297
1567036800,2019-08-29 00:00:00,BTC/USD,9720.20,9720.20,9320.00,9490.00,7717.10637568,73235339.5052032
1566950400,2019-08-28 00:00:00,BTC/USD,10171.39,10280.71,9555.00,9711.78,9303.15591906,90350203.59160854
1566864000,2019-08-27 00:00:00,BTC/USD,10355.11,10375.53,10019.10,10167.29,4781.33502180,48613219.75379692
1566777600,2019-08-26 00:00:00,BTC/USD,10136.75,10650.00,10136.75,10360.97,7166.67534085,74253708.20628662
1566691200,2019-08-25 00:00:00,BTC/USD,10149.38,10355.89,9907.86,10136.75,3953.39528117,40074579.616399996
1566604800,2019-08-24 00:00:00,BTC/USD,10401.87,10432.00,9885.48,10149.70,5106.55673687,51830018.912209444
1566518400,2019-08-23 00:00:00,BTC/USD,10112.45,10479.00,10051.00,10401.60,5557.29144342,57804722.67787748
1566432000,2019-08-22 00:00:00,BTC/USD,10123.56,10238.29,9755.53,10112.01,6710.30664788,67854687.92642905
1566345600,2019-08-21 00:00:00,BTC/USD,10778.75,10807.54,9853.45,10134.75,9812.62171129,99448467.88849632
1566259200,2019-08-20 00:00:00,BTC/USD,10927.30,10955.48,10549.74,10772.22,5883.59995275,63379433.083012596
1566172800,2019-08-19 00:00:00,BTC/USD,10318.99,10940.00,10267.56,10927.30,8044.02134828,87899434.47906004
1566086400,2019-08-18 00:00:00,BTC/USD,10221.94,10515.00,10065.41,10318.99,3398.41986671,35068260.620381825
1566000000,2019-08-17 00:00:00,BTC/USD,10351.18,10472.93,9974.51,10210.89,3907.52839849,39899342.64885756
1565913600,2019-08-16 00:00:00,BTC/USD,10294.90,10540.00,9736.96,10354.34,11080.39966131,114730225.42908859
1565827200,2019-08-15 00:00:00,BTC/USD,10022.50,10444.66,9467.57,10301.44,15083.17326332,155378404.3816952
1565740800,2019-08-14 00:00:00,BTC/USD,10862.25,10862.25,9888.57,10022.99,12678.94119470,127080900.80506615
1565654400,2019-08-13 00:00:00,BTC/USD,11380.61,11446.94,10738.58,10862.28,9003.17888634,97795049.95351326
1565568000,2019-08-12 00:00:00,BTC/USD,11527.44,11551.57,11194.04,11385.11,3417.70935664,38910996.97337563
1565481600,2019-08-11 00:00:00,BTC/USD,11273.03,11589.73,11080.37,11528.73,4361.39069182,50281295.710505985
1565395200,2019-08-10 00:00:00,BTC/USD,11859.32,11976.68,11200.00,11273.20,7447.24834124,83954320.00046676
1565308800,2019-08-09 00:00:00,BTC/USD,11985.60,12040.00,11650.00,11859.32,7336.91484905,87010821.00763565
1565222400,2019-08-08 00:00:00,BTC/USD,11973.46,12061.10,11450.93,11983.43,10144.46210884,121565451.56893653
1565136000,2019-08-07 00:00:00,BTC/USD,11471.58,12145.42,11388.01,11971.57,15480.45524249,185325353.567336
1565049600,2019-08-06 00:00:00,BTC/USD,11800.00,12325.00,11200.00,11470.00,16420.57916354,188344043.0058038
1564963200,2019-08-05 00:00:00,BTC/USD,10986.55,11959.36,10986.55,11800.00,17260.45577332,203673378.125176
1564876800,2019-08-04 00:00:00,BTC/USD,10812.58,11085.99,10564.96,10986.96,7556.32923024,83021086.99947765
1564790400,2019-08-03 00:00:00,BTC/USD,10529.51,10919.00,10502.80,10821.52,6996.11722818,75708622.50709444
1564704000,2019-08-02 00:00:00,BTC/USD,10416.79,10670.00,10318.47,10529.51,9286.86172741,97786103.42738087
1564617600,2019-08-01 00:00:00,BTC/USD,10096.01,10499.00,9878.09,10407.71,7681.73235986,79949242.6990385
1564531200,2019-07-31 00:00:00,BTC/USD,9592.26,10143.20,9574.09,10085.34,7917.50847720,79850764.94544426
1564444800,2019-07-30 00:00:00,BTC/USD,9508.21,9775.00,9373.48,9593.62,5533.97118529,53090816.64262185
1564358400,2019-07-29 00:00:00,BTC/USD,9538.73,9725.17,9360.00,9495.39,5068.65430930,48128849.441984124
1564272000,2019-07-28 00:00:00,BTC/USD,9467.84,9634.50,9111.00,9533.19,3860.83481690,36806071.86812291
1564185600,2019-07-27 00:00:00,BTC/USD,9846.94,10235.00,9299.00,9481.37,9614.10207519,91154858.99264422
1564099200,2019-07-26 00:00:00,BTC/USD,9886.08,9897.46,9650.00,9846.94,5570.10914746,54848530.568489775
1564012800,2019-07-25 00:00:00,BTC/USD,9781.52,10187.00,9734.19,9883.96,6377.95751785,63039476.98812868
1563926400,2019-07-24 00:00:00,BTC/USD,9841.42,9911.50,9514.96,9763.67,9433.34520017,92104069.53054383
1563840000,2019-07-23 00:00:00,BTC/USD,10315.87,10327.33,9801.88,9847.02,9040.84882621,89025419.2086664
1563753600,2019-07-22 00:00:00,BTC/USD,10605.03,10686.89,10052.25,10328.83,9371.30644231,96794631.1205248
1563667200,2019-07-21 00:00:00,BTC/USD,10757.15,10839.09,10325.00,10600.24,5628.16176664,59659865.48520799
1563580800,2019-07-20 00:00:00,BTC/USD,10533.71,11120.00,10359.17,10750.11,9964.67388282,107121340.3544421
1563494400,2019-07-19 00:00:00,BTC/USD,10638.44,10776.99,10102.58,10535.43,13787.45646718,145256782.48802218
1563408000,2019-07-18 00:00:00,BTC/USD,9712.15,10797.00,9280.33,10648.60,18289.54217585,194758018.81375635
1563321600,2019-07-17 00:00:00,BTC/USD,9427.45,9993.00,9049.54,9699.35,16992.78525932,164818971.70498544
1563235200,2019-07-16 00:00:00,BTC/USD,10848.27,11042.11,9366.00,9412.81,20761.02748001,195419607.07411292
1563148800,2019-07-15 00:00:00,BTC/USD,10191.87,11080.37,9855.00,10850.00,16048.02718406,174121094.947051
1563062400,2019-07-14 00:00:00,BTC/USD,11382.03,11467.30,10090.00,10191.87,12170.40823763,124039218.60485408
1562976000,2019-07-13 00:00:00,BTC/USD,11811.08,11846.61,10810.00,11378.79,9391.35341435,106862238.31767164
1562889600,2019-07-12 00:00:00,BTC/USD,11352.74,11942.39,11083.52,11808.91,9176.67942993,108366581.48689468
1562803200,2019-07-11 00:00:00,BTC/USD,12101.44,12104.97,10966.81,11349.24,18468.68600043,209605549.90352017
1562716800,2019-07-10 00:00:00,BTC/USD,12574.88,13200.00,11550.00,12098.95,19838.38994897,240023688.0730906
1562630400,2019-07-09 00:00:00,BTC/USD,12299.94,12883.48,12030.43,12567.23,15115.55238390,189960623.3855196
1562544000,2019-07-08 00:00:00,BTC/USD,11478.43,12398.00,11332.19,12286.14,11901.90089462,146228420.65742654
1562457600,2019-07-07 00:00:00,BTC/USD,11233.21,11627.00,11083.76,11469.96,6683.05546715,76654378.88599181
1562371200,2019-07-06 00:00:00,BTC/USD,10996.82,11735.00,10982.89,11240.00,7892.17866812,88708088.2296688
1562284800,2019-07-05 00:00:00,BTC/USD,11144.82,11440.00,10769.15,10997.84,11893.43794970,130802127.62072866
1562198400,2019-07-04 00:00:00,BTC/USD,11970.00,12061.04,11052.74,11146.34,11185.29420376,124675092.19513825
1562112000,2019-07-03 00:00:00,BTC/USD,10830.10,12009.00,10830.10,11967.43,19389.85475767,232046729.5225827
1562025600,2019-07-02 00:00:00,BTC/USD,10581.78,10942.63,9614.08,10828.90,20285.24655295,219666906.39724025
1561939200,2019-07-01 00:00:00,BTC/USD,10759.24,11200.41,9950.00,10577.43,22917.43710404,242407586.74738583
1561852800,2019-06-30 00:00:00,BTC/USD,11867.35,12200.06,10651.30,10760.10,12642.61772277,136035830.95877746
1561766400,2019-06-29 00:00:00,BTC/USD,12354.45,12386.76,11317.03,11858.62,12265.99736052,145457801.61940968
1561680000,2019-06-28 00:00:00,BTC/USD,11153.73,12447.46,10739.10,12354.43,18718.10158772,231251475.7983756
1561593600,2019-06-27 00:00:00,BTC/USD,12927.44,13355.61,10300.00,11153.74,36106.96055323,402727650.2009835
1561507200,2019-06-26 00:00:00,BTC/USD,11760.00,13880.00,11647.07,12920.54,37487.80242579,484362650.7545168
1561420800,2019-06-25 00:00:00,BTC/USD,11030.00,11796.37,11000.02,11751.01,12133.57175867,142581723.07184875
1561334400,2019-06-24 00:00:00,BTC/USD,10827.23,11099.00,10551.51,11029.63,8247.39381098,90965702.19939934
1561248000,2019-06-23 00:00:00,BTC/USD,10665.66,11247.62,10483.33,10831.95,7270.64581160,78755271.89896064
1561161600,2019-06-22 00:00:00,BTC/USD,10222.13,11200.00,10085.50,10661.30,13709.30032222,146158963.52528408
1561075200,2019-06-21 00:00:00,BTC/USD,9534.99,10229.49,9534.97,10222.12,12553.09963424,128319290.83315739
1560988800,2019-06-20 00:00:00,BTC/USD,9280.17,9600.00,9211.08,9534.99,7870.31583938,75043382.82532991
1560902400,2019-06-19 00:00:00,BTC/USD,9076.51,9325.85,9036.19,9278.27,4687.25984305,43489662.38397553
1560816000,2019-06-18 00:00:00,BTC/USD,9333.48,9361.87,8918.00,9078.84,11327.45394298,102840141.95568456
1560729600,2019-06-17 00:00:00,BTC/USD,8973.02,9477.70,8973.02,9333.48,12760.96069746,119104171.45052895
1560643200,2019-06-16 00:00:00,BTC/USD,8857.19,9391.85,8805.00,8974.19,15018.85335613,134782043.60004827
1560556800,2019-06-15 00:00:00,BTC/USD,8694.74,8911.98,8623.52,8857.19,5275.75306910,46728347.32610183
1560470400,2019-06-14 00:00:00,BTC/USD,8235.44,8737.37,8174.92,8697.54,8678.25030630,75479429.16905652
1560384000,2019-06-13 00:00:00,BTC/USD,8171.12,8335.56,8049.22,8238.00,7237.80039095,59624999.620646104
1560297600,2019-06-12 00:00:00,BTC/USD,7915.70,8266.00,7821.73,8176.27,8577.16249687,70129196.40828328
1560211200,2019-06-11 00:00:00,BTC/USD,8017.99,8057.32,7713.34,7919.10,5552.68803771,43972291.83942926
1560124800,2019-06-10 00:00:00,BTC/USD,7629.98,8090.00,7523.16,8021.10,7150.59429755,57355631.92007831
1560038400,2019-06-09 00:00:00,BTC/USD,7933.17,7966.58,7511.41,7632.99,3895.84810538,29736969.629884485
1559952000,2019-06-08 00:00:00,BTC/USD,8002.68,8061.12,7777.67,7932.27,4870.11556741,38631071.611899324
1559865600,2019-06-07 00:00:00,BTC/USD,7801.97,8134.99,7758.93,8001.25,9012.09615945,72108034.39579931
1559779200,2019-06-06 00:00:00,BTC/USD,7784.62,7878.62,7449.68,7806.07,8738.66635896,68214641.30468687
1559692800,2019-06-05 00:00:00,BTC/USD,7673.41,7924.48,7570.90,7785.94,9193.71188764,71581689.13445178
1559606400,2019-06-04 00:00:00,BTC/USD,8103.63,8103.63,7432.84,7665.53,15485.70215021,118706114.40349926
1559520000,2019-06-03 00:00:00,BTC/USD,8735.84,8745.96,8049.22,8103.64,9955.03261894,80672000.53214695
1559433600,2019-06-02 00:00:00,BTC/USD,8560.10,8833.97,8546.01,8734.49,4263.03616530,37235446.755451195
1559347200,2019-06-01 00:00:00,BTC/USD,8545.80,8624.72,8457.33,8556.27,5167.05130706,44210686.08705827
1559260800,2019-05-31 00:00:00,BTC/USD,8277.76,8589.99,8109.74,8547.20,9957.91006545,85112248.91141425
1559174400,2019-05-30 00:00:00,BTC/USD,8663.07,9096.79,8000.00,8277.76,15259.58792555,126315206.54660077
1559088000,2019-05-29 00:00:00,BTC/USD,8715.35,8762.39,8421.12,8663.41,7584.25785894,65705535.37771939
1559001600,2019-05-28 00:00:00,BTC/USD,8774.45,8817.41,8540.94,8717.96,6144.01124571,53563244.27964995
1558915200,2019-05-27 00:00:00,BTC/USD,8733.27,8939.18,8653.68,8770.73,8948.02467376,78480708.44688703
1558828800,2019-05-26 00:00:00,BTC/USD,8066.15,8802.29,7888.91,8733.26,8526.81164447,74466863.06218408
1558742400,2019-05-25 00:00:00,BTC/USD,7999.02,8158.45,7939.76,8064.64,3361.65325124,27110523.276080154
1558656000,2019-05-24 00:00:00,BTC/USD,7880.40,8188.87,7795.95,7999.02,9358.97181211,74862602.70450413
1558569600,2019-05-23 00:00:00,BTC/USD,7622.90,7980.00,7468.31,7880.22,8370.35625318,65960248.7534341
1558483200,2019-05-22 00:00:00,BTC/USD,7949.18,8049.22,7505.69,7624.95,8396.82203697,64025348.19079439
1558396800,2019-05-21 00:00:00,BTC/USD,8007.67,8117.48,7676.27,7955.16,7518.55567690,59811313.378647804
1558310400,2019-05-20 00:00:00,BTC/USD,8193.45,8199.97,7581.03,8005.64,13426.78750889,107490027.15267015
1558224000,2019-05-19 00:00:00,BTC/USD,7257.82,8299.99,7247.86,8200.00,15595.26745165,127881193.10352999
1558137600,2019-05-18 00:00:00,BTC/USD,7352.39,7493.85,7205.57,7260.12,7564.89968988,54922079.53649158
1558051200,2019-05-17 00:00:00,BTC/USD,7879.28,7942.09,6178.00,7351.71,27307.57969969,200757406.75400797
1557964800,2019-05-16 00:00:00,BTC/USD,8203.97,8390.95,7654.93,7880.00,17078.70375960,134580185.62564802
1557878400,2019-05-15 00:00:00,BTC/USD,7991.72,8300.00,7838.00,8208.69,16613.07123458,136371551.7125845
1557792000,2019-05-14 00:00:00,BTC/USD,7810.72,8335.56,7618.99,7986.00,18881.44115957,150787189.10032603
1557705600,2019-05-13 00:00:00,BTC/USD,6968.84,8167.50,6863.75,7810.05,27299.34473923,213209247.38062328
1557619200,2019-05-12 00:00:00,BTC/USD,7214.40,7585.00,6762.57,6974.35,27398.21436403,191084736.34977263
1557532800,2019-05-11 00:00:00,BTC/USD,6338.93,7445.00,6338.93,7217.47,22331.43531269,161176464.42628068
1557446400,2019-05-10 00:00:00,BTC/USD,6151.66,6426.80,6105.00,6342.84,13821.71360689,87668917.93432617
1557360000,2019-05-09 00:00:00,BTC/USD,5945.32,6172.00,5932.83,6156.70,9081.24077807,55910475.098343566
1557273600,2019-05-08 00:00:00,BTC/USD,5751.54,5986.00,5658.66,5940.89,6320.41354540,37548881.627731405
1557187200,2019-05-07 00:00:00,BTC/USD,5686.88,5970.00,5686.88,5751.54,10741.56186069,61780522.70423297
